PARID,owner
0020F00263000000,city
0020F00264000000,city
0020R00336000000,city
0020K00201000000,city
0021E00191000000,city
0020L00265000000,city
0020P00068000000,city
0020R00103000000,city
0021N00069000000,city
0021N00070000000,city
0021N00072000000,city
0021N00073000000,city
0021N00074000000,city
0021N00076000000,city
0021N00077000000,city
0021N00078000000,city
0021P00102000000,city
0020S00065000000,city
0020L00210000000,city
0020N00158000000,city
0020N00160000000,city
0021P00108000000,city
0021P00109000000,city
0021P00110000000,city
0021P00114000000,city
0021P00115000000,city
0035N00122000000,city
0035N00209000000,city
0035N00210000000,city
0021J00046000000,city
0021J00047000000,city
0020N00162000000,city
0020N00164000000,city
0020N00166000000,city
0036D00251000000,city
0020F00237000100,city
0020K00180000000,city
0021N00137000000,city
0021N00139000000,city
0021N00143000000,city
0021N00145000000,city
0021N00149000000,city
0021N00153000000,city
0021P00172000000,city
0021P00179000000,city
0020R00049000000,city
0020R00051000000,city
0020R00331000000,city
0021P00181000000,city
0021P00184000000,city
0021P00196000000,city
0036B00070000000,city
0077P00224000000,city
0077J00016000000,city
0077J00018000000,city
0115D00187000000,city
0077J00019000000,city
0077J00020000000,city
0077K00247000000,city
0115B00118000000,city
0115B00121000000,city
0115B00122000000,city
0115B00123000000,city
0115B00128000000,city
0077S00244000000,city
0077S00164000000,city
0115B00035000000,city
0115B00037000000,city
0115B00039000000,city
0115C00129000000,city
0115C00131000000,city
0115C00138000000,city
0115C00139000000,city
0115C00140000000,city
0115C00141000000,city
0115C00142000000,city
0078F00103000000,city
0078F00120000000,city
0115B00103000000,city
0077K00151000000,city
0077K00188000000,city
0077K00191000000,city
0077K00202000000,city
0077K00212000000,city
0077F00025000000,city
0115B00105000000,city
0115B00106000000,city
0115B00110000000,city
0115B00111000000,city
0115B00113000000,city
0115B00114000000,city
0115B00115000000,city
0115B00116000000,city
0115C00180000000,city
0115C00182000000,city
0115C00185000000,city
0077N00168000000,city
0077N00190000000,city
0115C00186000000,city
0115C00189000000,city
0077P00144000000,city
0077P00145000000,city
0116F00002000000,city
0115H00135000000,city
0116A00030000000,city
0116A00032000000,city
0116A00034000000,city
0115B00011000000,city
0115B00012000000,city
0115B00013000000,city
0115B00016000000,city
0115B00019000000,city
0115C00097000000,city
0115C00103000000,city
0077S00262000000,city
0077S00278000000,city
0115B00088000000,city
0115C00108000000,city
0115C00125000000,city
0115C00126000000,city
0115B00089000000,city
0115B00090000000,city
0115B00091000000,city
0115B00092000000,city
0115B00093000000,city
0115B00096000000,city
0115B00097000000,city
0115B00098000000,city
0115B00099000000,city
0115B00100000000,city
0115B00101000000,city
0115G00294000000,city
0115L00054000000,city
0115L00055000000,city
0115L00066000000,city
0115M00020000000,city
0115M00022000000,city
0115M00045000000,city
0077P00166000000,city
0116J00308000000,city
0116J00313000000,city
0077P00175000000,city
0077S00187000000,city
0077S00240000000,city
0077L00074000000,city
0077L00135000000,city
0077L00136000000,city
0115B00071000000,city
0115B00077000000,city
0115B00085000000,city
0115B00087000000,city
0115L00022000000,city
0115L00042000000,city
0115L00051000000,city
0021N00315000000,city
0021N00316000000,city
0019R00083000000,city
0019R00100000000,city
0019R00113000000,city
0021N00001000000,city
0021N00003000000,city
0020C00022000000,city
0020C00033000000,city
0020C00037000000,city
0020J00081000000,city
0020J00082000000,city
0020J00083000000,city
0020K00005000000,city
0020K00007000000,city
0020K00008000000,city
0021N00011000000,city
0021N00012000000,city
0021N00016000000,city
0021N00018000000,city
0021N00020000000,city
0021N00022000000,city
0021N00023000000,city
0021P00013000000,city
0021P00014000000,city
0021P00015000000,city
0021P00020000000,city
0021P00021000000,city
0047K00155000000,city
0047K00196000000,city
0047K00198000000,city
0021P00025000000,city
0021P00026000000,city
0021P00029000000,city
0021P00032000000,city
0021P00035000000,city
0035J00159000000,city
0035J00171000000,city
0020M00196000000,city
0021N00294000000,city
0021N00295000000,city
0021N00296000000,city
0021N00298000000,city
0021N00300000000,city
0021N00301000000,city
0019R00018000A00,city
0019R00026000000,city
0019R00038000000,city
0020R00002000000,city
0021K00062000000,city
0021K00072000000,city
0021K00076000000,city
0020J00077000000,city
0020J00080000000,city
0021K00081000000,city
0021K00087000000,city
0021K00088000000,city
0021K00099000000,city
0021P00001000000,city
0021P00004000000,city
0021P00012000000,city
0035J00075000001,city
0035J00110000000,city
0076S00050000000,city
0076S00062000000,city
0076S00074000000,city
0076S00078000000,city
0036R00319000000,city
0036S00001000000,city
0020R00248000000,city
0020S00300000000,city
0020S00350000000,city
0077G00129000000,city
0077G00130000000,city
0077G00131000000,city
0077G00171000000,city
0077G00200000000,city
0077G00220000000,city
0020B00165000000,city
0036M00115000000,city
0077K00129000000,city
0077K00131000000,city
0021N00339000000,city
0021N00343000000,city
0021N00345000000,city
0019R00132000000,city
0019R00136000000,city
0019S00024000000,city
0019S00026000000,city
0020C00048000000,city
0077P00125000000,city
0077P00126000000,city
0020C00064000000,city
0020K00028000000,city
0077R00100000000,city
0077R00101000000,city
0077R00103000000,city
0077R00131000000,city
0077R00201000000,city
0077R00369000000,city
0077S00023000000,city
0077S00024000000,city
0077S00034000000,city
0020L00192000000,city
0078R00245000000,city
0078R00265000000,city
0115C00078000000,city
0115C00080000000,city
0115C00084000000,city
0020S00270000000,city
0020S00276000000,city
0020S00278000000,city
0020S00280000000,city
0020M00206000000,city
0115D00139000000,city
0115G00156000000,city
0021N00303000000,city
0021N00308000000,city
0021N00310000000,city
0021N00311000000,city
0021N00312000000,city
0021N00313000000,city
0115G00157000000,city
0115G00158000000,city
0115G00163000000,city
0115G00164000000,city
0115G00174000000,city
0115G00175000000,city
0115G00176000000,city
0115G00225000000,city
0115G00265000000,city
0115L00012000000,city
0115L00015000000,city
0115L00016000000,city
0115L00020000000,city
0046L00296000000,city
0023F00392000000,city
0046P00183000000,city
0115G00025000000,city
0115G00036000000,city
0115K00114000000,city
0077C00017000000,city
0077C00031000000,city
0077C00058000000,city
0077C00062000000,city
0077C00076000000,city
0077C00097000000,city
0077C00103000000,city
0077C00107000000,city
0077F00353000000,city
0077G00014000000,city
0023G00280000000,city
0023G00282000000,city
0023G00283000000,city
0023G00284000000,city
0023G00287000000,city
0023G00290000000,city
0023G00292000000,city
0023G00293000000,city
0022D00166000000,city
0022D00175000000,city
0022G00189000000,city
0022G00192000000,city
0115K00138000000,city
0115K00143000000,city
0116B00015000000,city
0077G00025000000,city
0077G00028000000,city
0077G00087000000,city
0077G00098000001,city
0077G00115000000,city
0077K00085000000,city
0077K00097000000,city
0077K00122000000,city
0023G00294000000,city
0023G00297000000,city
0023G00299000000,city
0045R00106000000,city
0045R00108000000,city
0022G00195000000,city
0022G00197000A00,city
0022G00200000000,city
0022H00239000000,city
0116B00016000000,city
0116E00209000000,city
0077P00107000000,city
0077P00109000000,city
0045R00140000000,city
0045R00141000000,city
0045R00143000000,city
0045R00143000A00,city
0045S00376000000,city
0045S00377000000,city
0023A00244000000,city
0077P00110000000,city
0077R00051000000,city
0077R00052000000,city
0077R00053000000,city
0077R00060000000,city
0077R00072000000,city
0077R00082000000,city
0045S00385000000,city
0115B00288000000,city
0115B00290000000,city
0047M00155000000,city
0047M00177000000,city
0076D00001000002,city
0077R00091000000,city
0078R00200000000,city
0048N00091000000,city
0048N00096000000,city
0048N00098000000,city
0048N00099000000,city
0048N00100000000,city
0048N00101000000,city
0115G00008000000,city
0115G00010000000,city
0077B00253000000,city
0077B00255000000,city
0077B00263000000,city
0077B00351000000,city
0077B00352000000,city
0077B00353000000,city
0077F00252000000,city
0022D00150000000,city
0022D00155000000,city
0022D00159000000,city
0022G00178000000,city
0022G00179000000,city
0022G00181000000,city
0077K00032000000,city
0077K00033000000,city
0077K00034000000,city
0077K00035000000,city
0077K00078000000,city
0045R00096000000,city
0045R00103000000,city
0045R00104000000,city
0045S00361000000,city
0045S00367000000,city
0045S00368000000,city
0045S00369000000,city
0045S00370000000,city
0045S00371000000,city
0045S00372000000,city
0045S00373000000,city
0045S00374000000,city
0045S00375000000,city
0022G00182000000,city
0022H00230000A00,city
0116G00210000000,city
0077N00107000000,city
0023A00240000000,city
0047J00224000000,city
0077P00096000000,city
0077R00028000000,city
0077R00034000000,city
0077R00035000000,city
0077R00037000000,city
0077R00038000000,city
0077R00040000000,city
0048N00085000000,city
0048N00090000000,city
0047J00260000000,city
0047M00060000000,city
0047M00075000000,city
0078R00114000000,city
0022G00166000000,city
0022G00167000000,city
0022G00168000000,city
0022G00169000000,city
0022G00172000000,city
0022G00173000000,city
0022G00173000A00,city
0077B00212000000,city
0115C00070000000,city
0023A00171000000,city
0023A00173000000,city
0023A00174000000,city
0023A00176000000,city
0077K00030000000,city
0115G00102000000,city
0115G00106000000,city
0115G00107000000,city
0115G00151000000,city
0115G00152000000,city
0115G00154000000,city
0023B00247000000,city
0023B00249000000,city
0023C00002000000,city
0023C00009000000,city
0023C00010000000,city
0077N00103000000,city
0077N00105000000,city
0077P00065000000,city
0077P00067000000,city
0116B00017000000,city
0116B00022000000,city
0116B00024000000,city
0116B00025000000,city
0116B00029000000,city
0116B00032000000,city
0023D00110000000,city
0023D00114000000,city
0023J00063000000,city
0077P00070000000,city
0077P00079000000,city
0077R00011000000,city
0077R00025000000,city
0077R00027000000,city
0116G00288000000,city
0047K00108000000,city
0047K00109000000,city
0047K00115000000,city
0077P00281000000,city
0077P00287000000,city
0077N00088000000,city
0077P00053000000,city
0077P00055000000,city
0077P00058000000,city
0077P00376000000,city
0077R00001000000,city
0077R00003000000,city
0077R00004000000,city
0077R00005000000,city
0077R00007000000,city
0078L00234000000,city
0115B00188000000,city
0115B00189000000,city
0115B00193000000,city
0115B00200000000,city
0115B00201000000,city
0115B00203000000,city
0115B00208000000,city
0115B00210000000,city
0115B00211000000,city
0115C00260000000,city
0115C00270000000,city
0116G00121000000,city
0078R00046000000,city
0078R00057000000,city
0078R00061000000,city
0078R00068000000,city
0115B00265000000,city
0115B00284000000,city
0077F00114000000,city
0115C00285000000,city
0115C00291000000,city
0115F00002000000,city
0115F00005000000,city
0115F00008000000,city
0115F00009000000,city
0115F00013000000,city
0077B00170000000,city
0077B00172000000,city
0077B00174000000,city
0077B00178000000,city
0077B00182000000,city
0115F00045000000,city
0116F00227000000,city
0116F00232000000,city
0116F00244000000,city
0116F00276000000,city
0116J00104000000,city
0077P00272000000,city
0078L00174000000,city
0077P00018000000,city
0077P00024000000,city
0115B00172000000,city
0115B00173000000,city
0115B00174000000,city
0115B00177000000,city
0115B00179000000,city
0115B00183000000,city
0115B00184000000,city
0115B00185000000,city
0115B00186000000,city
0115B00187000000,city
0115C00239000000,city
0115C00241000000,city
0116J00178000000,city
0116J00180000000,city
0116J00188000000,city
0077P00368000000,city
0077P00372000000,city
0077P00374000000,city
0078N00270000000,city
0078N00280000000,city
0078N00300000000,city
0078N00301000000,city
0115C00243000000,city
0115C00244000000,city
0115C00245000000,city
0115C00247000000,city
0115C00248000000,city
0115C00251000000,city
0115C00253000000,city
0115C00256000000,city
0047L00193000000,city
0047L00220000000,city
0078N00302000000,city
0078P00150000000,city
0115B00258000000,city
0115B00260000000,city
0077L00285000000,city
0115D00319000000,city
0115H00197000000,city
0077F00176000000,city
0077N00321000000,city
0077P00237000000,city
0115H00323000000,city
0115H00326000000,city
0115H00328000000,city
0115K00001000000,city
0115K00004000000,city
0115K00005000000,city
0077P00257000000,city
0077P00258000000,city
0116G00042000000,city
0115K00012000000,city
0115B00136000000,city
0115B00137000000,city
0115B00138000000,city
0115B00161000000,city
0115B00169000000,city
0116J00177000000,city
0077P00344000000,city
0078L00264000000,city
0078L00275000000,city
0116G00123000000,city
0116G00149000000,city
0116G00153000000,city
0116G00155000000,city
0116G00172000000,city
0115D00263000000,city
0078N00008000000,city
0116J00268000000,city
0116J00271000000,city
0116J00272000000,city
0116J00273000000,city
0116J00274000000,city
0116J00275000000,city
0116J00276000000,city
0115D00264000000,city
0115D00275000000,city
0115C00341000000,city
0115F00150000000,city
0115F00154000000,city
0077B00195000000,city
0077B00197000000,city
0115F00196000000,city
0115F00200000000,city
0077B00204000000,city
0077F00203000000,city
0077F00206000000,city
0077F00207000000,city
0077J00266000000,city
0022D00070000000,city
0022D00071000000,city
0022D00077000000,city
0046N00142000000,city
0046P00062000000,city
0046P00063000000,city
0023C00226000000,city
0023C00234000000,city
0023C00246000000,city
0023H00363000000,city
0023H00364000000,city
0022D00082000000,city
0022D00083000000,city
0022D00394000000,city
0022D00396000000,city
0022D00398000000,city
0022G00060000000,city
0022H00181000000,city
0022C00193000000,city
0022D00010000000,city
0022D00011000000,city
0022D00296000000,city
0023E00093000000,city
0023E00094000000,city
0045S00222000000,city
0022H00186000000,city
0022D00300000000,city
0022D00301000000,city
0022D00303000000,city
0022D00304000000,city
0022D00305000000,city
0022D00306000000,city
0022D00309000000,city
0023F00143000000,city
0023F00146000000,city
0023F00149000000,city
0045S00224000000,city
0045S00228000000,city
